id,name,macAddress,serialNum,ipAddress,validityDateTime,machineSpecId,publicKey,zoneCode,regCenterId,langCode,isActive,keyIndex,signPublicKey,signKeyIndex,effectDateTime
10102,LAPTOP-P2C0OQGJ,5C-BA-EF-CA-A8-D0,CND0416NXV,10.23.252.68,2022-12-10T06:12:52.994Z,1001,AAEACwACAHIAIINxl2dEhLP4GpDMjUal1yT9UtduBlILZPKh2hszFGmqABAAFwALCAAAAQABAQC1V_RSoqQhlnmJQ9tWwSalrx4iQP-CcN3WzE1z7EKoK6du-PxJTFYyBF7wlNp8eRVHX-3j0j_slvk7E2X3ya6FH-bpqLoQq5vuqnJih3oFueTFrtq4gGWAT3qODhLZ5WdARh2K_4tmrwcWz2IspWd2ZI39ZqIfyqynfJgoVwnMm6fvm7M2rkqdVKSvN2X-46wRRct3Fio9uUIJV3llOvfKWDW68gbQEb-_4QcEUoyhSr3AR126KRTlgwlnFglmwqYczFKkpQ4E7tG99JNTsEd8mSpnN9P22NqRpXot5BwUlGC0qySSr9OOgK9nqWYFZ05HFLmK0jMso7T_v1EUfrVP,NTH,10002,eng,TRUE,37:D7:83:B4:0E:0E:99:B6:5D:AE:46:A9:65:D8:92:AD:42:14:AE:20:23:BF:F9:D7:2A:09:5A:93:5F:DC:7F:8D,AAEABAAEAHIAAAAQABQACwgAAAEAAQEAqcu60AFP6ipUgIPesIagbaHqYT612pVJ-BGsErqb68N40IQJnPnOx9HXsCPA9oH6R4UbdKrVzkgO7j2UuUX6_-93Cq1wt6FMUAPYmB_GjJL5k8CzEtxkPu9hi6mcsEzgCh7k0kZkUoTQmfppikccfV68bpF7hsnWRFDOoL1TwgmEG-arWZlSeoFVyjjk9x4wjeCPhR6spPll2lSpigedMjBGW4SnaiSCyoG38KFxNr5HyPEPnJf3D2DtWQOdnBPiiKTiJKgW1OR-t-Z40CMnc9OWfoZpU-NeOvbsaemttRd-GHnus-5Pfjsvd1u4VMJxGCgclI0XoOJzj0bzCunNMQ,E2:4E:26:85:B4:5F:5E:3D:A7:5F:E6:05:F5:11:48:78:7C:73:45:F6:CF:E4:3B:D7:98:6F:61:99:A9:1F:5D:63,2018-12-10T06:12:52.994Z
10102,LAPTOP-P2C0OQGJ,5C-BA-EF-CA-A8-D0,CND0416NXV,10.23.252.68,2022-12-10T06:12:52.994Z,1001,AAEACwACAHIAIINxl2dEhLP4GpDMjUal1yT9UtduBlILZPKh2hszFGmqABAAFwALCAAAAQABAQC1V_RSoqQhlnmJQ9tWwSalrx4iQP-CcN3WzE1z7EKoK6du-PxJTFYyBF7wlNp8eRVHX-3j0j_slvk7E2X3ya6FH-bpqLoQq5vuqnJih3oFueTFrtq4gGWAT3qODhLZ5WdARh2K_4tmrwcWz2IspWd2ZI39ZqIfyqynfJgoVwnMm6fvm7M2rkqdVKSvN2X-46wRRct3Fio9uUIJV3llOvfKWDW68gbQEb-_4QcEUoyhSr3AR126KRTlgwlnFglmwqYczFKkpQ4E7tG99JNTsEd8mSpnN9P22NqRpXot5BwUlGC0qySSr9OOgK9nqWYFZ05HFLmK0jMso7T_v1EUfrVP,NTH,10002,ara,TRUE,37:D7:83:B4:0E:0E:99:B6:5D:AE:46:A9:65:D8:92:AD:42:14:AE:20:23:BF:F9:D7:2A:09:5A:93:5F:DC:7F:8D,AAEABAAEAHIAAAAQABQACwgAAAEAAQEAqcu60AFP6ipUgIPesIagbaHqYT612pVJ-BGsErqb68N40IQJnPnOx9HXsCPA9oH6R4UbdKrVzkgO7j2UuUX6_-93Cq1wt6FMUAPYmB_GjJL5k8CzEtxkPu9hi6mcsEzgCh7k0kZkUoTQmfppikccfV68bpF7hsnWRFDOoL1TwgmEG-arWZlSeoFVyjjk9x4wjeCPhR6spPll2lSpigedMjBGW4SnaiSCyoG38KFxNr5HyPEPnJf3D2DtWQOdnBPiiKTiJKgW1OR-t-Z40CMnc9OWfoZpU-NeOvbsaemttRd-GHnus-5Pfjsvd1u4VMJxGCgclI0XoOJzj0bzCunNMQ,E2:4E:26:85:B4:5F:5E:3D:A7:5F:E6:05:F5:11:48:78:7C:73:45:F6:CF:E4:3B:D7:98:6F:61:99:A9:1F:5D:63,2018-12-10T06:12:52.994Z
10102,LAPTOP-P2C0OQGJ,5C-BA-EF-CA-A8-D0,CND0416NXV,10.23.252.68,2022-12-10T06:12:52.994Z,1001,AAEACwACAHIAIINxl2dEhLP4GpDMjUal1yT9UtduBlILZPKh2hszFGmqABAAFwALCAAAAQABAQC1V_RSoqQhlnmJQ9tWwSalrx4iQP-CcN3WzE1z7EKoK6du-PxJTFYyBF7wlNp8eRVHX-3j0j_slvk7E2X3ya6FH-bpqLoQq5vuqnJih3oFueTFrtq4gGWAT3qODhLZ5WdARh2K_4tmrwcWz2IspWd2ZI39ZqIfyqynfJgoVwnMm6fvm7M2rkqdVKSvN2X-46wRRct3Fio9uUIJV3llOvfKWDW68gbQEb-_4QcEUoyhSr3AR126KRTlgwlnFglmwqYczFKkpQ4E7tG99JNTsEd8mSpnN9P22NqRpXot5BwUlGC0qySSr9OOgK9nqWYFZ05HFLmK0jMso7T_v1EUfrVP,NTH,10002,fra,TRUE,37:D7:83:B4:0E:0E:99:B6:5D:AE:46:A9:65:D8:92:AD:42:14:AE:20:23:BF:F9:D7:2A:09:5A:93:5F:DC:7F:8D,AAEABAAEAHIAAAAQABQACwgAAAEAAQEAqcu60AFP6ipUgIPesIagbaHqYT612pVJ-BGsErqb68N40IQJnPnOx9HXsCPA9oH6R4UbdKrVzkgO7j2UuUX6_-93Cq1wt6FMUAPYmB_GjJL5k8CzEtxkPu9hi6mcsEzgCh7k0kZkUoTQmfppikccfV68bpF7hsnWRFDOoL1TwgmEG-arWZlSeoFVyjjk9x4wjeCPhR6spPll2lSpigedMjBGW4SnaiSCyoG38KFxNr5HyPEPnJf3D2DtWQOdnBPiiKTiJKgW1OR-t-Z40CMnc9OWfoZpU-NeOvbsaemttRd-GHnus-5Pfjsvd1u4VMJxGCgclI0XoOJzj0bzCunNMQ,E2:4E:26:85:B4:5F:5E:3D:A7:5F:E6:05:F5:11:48:78:7C:73:45:F6:CF:E4:3B:D7:98:6F:61:99:A9:1F:5D:63,2018-12-10T06:12:52.994Z
